Task2_V3 target=background-normalized enhancement
Profile cache=/data/cd25/task2_V1/3D_UNet_pft/processed/average_profile_cache
Train samples=16036 val samples=1988 depth=16
Feature channels: local=30, global=16
Global context enabled=True
Previous timestep CO2 is excluded completely. Target/reconstruction use current incoming background CO2.
Using device=cuda
Enhancement mean per z=[18.886600494384766, 16.7189998626709, 15.482099533081055, 14.383000373840332, 13.056300163269043, 12.009900093078613, 11.010199546813965, 9.994500160217285, 9.070699691772461, 8.277700424194336, 7.577400207519531, 6.953499794006348, 6.388400077819824, 5.8678998947143555, 5.395500183105469, 4.963799953460693]
Enhancement std per z=[12.243900299072266, 11.43589973449707, 10.716500282287598, 10.089200019836426, 9.332599639892578, 8.761799812316895, 8.208600044250488, 7.599299907684326, 7.019800186157227, 6.507400035858154, 6.0543999671936035, 5.6528000831604, 5.305600166320801, 5.009900093078613, 4.7652997970581055, 4.5625]
Valid fraction per z=[0.20569999516010284, 0.42410001158714294, 0.6417999863624573, 0.8349999785423279, 0.933899998664856, 0.9614999890327454, 0.9761999845504761, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234]
Layer weights=[2.3956000804901123, 1.7338999509811401, 1.3769999742507935, 1.15339994430542, 1.0187000036239624, 0.9318000078201294, 0.8665000200271606, 0.8179000020027161, 0.7804999947547913, 0.7513999938964844, 0.7286999821662903, 0.7110000252723694, 0.6973000168800354, 0.6865000128746033, 0.6782000064849854, 0.6717000007629395]
epoch=043 train_loss=0.021148 val_conc_R=0.987714 val_conc_MAE=1.073751 val_conc_RMSE=1.647248 val_enhancement_RMSE=1.647248 best=1.647248 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=044 train_loss=0.022353 val_conc_R=0.987590 val_conc_MAE=1.110163 val_conc_RMSE=1.711158 val_enhancement_RMSE=1.711158 best=1.647248 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=045 train_loss=0.022836 val_conc_R=0.987101 val_conc_MAE=1.112131 val_conc_RMSE=1.687367 val_enhancement_RMSE=1.687367 best=1.647248 lr=0.0003 improved=0 no_improve=2 elapsed=0.2s
epoch=046 train_loss=0.021822 val_conc_R=0.988056 val_conc_MAE=1.069262 val_conc_RMSE=1.622939 val_enhancement_RMSE=1.622939 best=1.622939 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=047 train_loss=0.021703 val_conc_R=0.988026 val_conc_MAE=1.071341 val_conc_RMSE=1.626392 val_enhancement_RMSE=1.626392 best=1.622939 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=048 train_loss=0.022295 val_conc_R=0.987795 val_conc_MAE=1.118269 val_conc_RMSE=1.677005 val_enhancement_RMSE=1.677006 best=1.622939 lr=0.0003 improved=0 no_improve=2 elapsed=0.2s
epoch=049 train_loss=0.020438 val_conc_R=0.987939 val_conc_MAE=1.058412 val_conc_RMSE=1.627425 val_enhancement_RMSE=1.627425 best=1.622939 lr=0.0003 improved=0 no_improve=3 elapsed=0.3s
epoch=050 train_loss=0.020950 val_conc_R=0.988242 val_conc_MAE=1.046170 val_conc_RMSE=1.603716 val_enhancement_RMSE=1.603716 best=1.603716 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=051 train_loss=0.020870 val_conc_R=0.988485 val_conc_MAE=1.041669 val_conc_RMSE=1.589400 val_enhancement_RMSE=1.589400 best=1.589400 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=052 train_loss=0.019543 val_conc_R=0.988570 val_conc_MAE=1.051560 val_conc_RMSE=1.589727 val_enhancement_RMSE=1.589727 best=1.589400 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=053 train_loss=0.020789 val_conc_R=0.988473 val_conc_MAE=1.037189 val_conc_RMSE=1.590445 val_enhancement_RMSE=1.590445 best=1.589400 lr=0.0003 improved=0 no_improve=2 elapsed=0.2s
